userId,min_above_below,n_total
142739,17,37
142740,31,67
142741,281,564
142742,44,95
142743,25,52
142744,71,174
142745,119,402
142746,31,75
142747,29,64
142748,21,45
142749,17,39
142750,25,55
142751,53,177
142752,140,330
142753,194,393
142754,134,309
142755,6,24
142756,5,38
142757,57,154
142758,63,199
142759,32,72
142760,440,1062
142761,9,21
142762,29,60
142763,364,1032
142764,64,145
142765,30,81
142766,94,223
142767,46,103
142768,17,39
142769,517,1129
142770,272,581
142771,38,91
142772,16,33
142773,10,21
142774,14,33
142775,22,55
142776,10,21
142777,81,187
142778,42,93
142779,33,107
142780,108,232
142781,205,503
142782,67,168
142783,67,229
142784,17,35
142785,30,91
142786,21,51
142787,168,393
142788,24,53
142789,13,45
142790,88,233
142791,453,1033
142792,2,23
142793,18,44
142794,10,20
142795,12,25
142796,55,138
142797,19,57
142798,29,73
142799,9,23
142800,23,72
142801,75,198
142802,5,46
142803,10,77
142804,14,30
142805,53,128
142806,77,177
142807,374,973
142808,147,406
142809,7,20
142810,98,272
142811,37,104
142812,87,243
142813,26,58
142814,34,72
142815,18,43
142816,12,29
142817,20,44
142818,521,1128
142819,15,37
142820,16,33
142821,184,540
142822,18,38
142823,12,27
142824,56,177
142825,8,22
142826,10,30
142827,12,27
142828,7,50
142829,122,332
142830,53,129
142831,47,138
142832,56,151
142833,41,127
142834,138,287
142835,15,76
142836,38,95
142837,159,379
142838,35,87
142839,11,24
142840,150,348
142841,27,65
142842,6,24
142843,7,20
142844,38,85
142845,21,44
142846,48,144
142847,20,53
142848,224,493
142849,21,52
142850,27,68
142851,56,133
142852,11,22
142853,118,266
142854,62,135
142855,54,127
142856,18,38
142857,327,834
142858,14,31
142859,16,36
142860,53,108
142861,24,75
142862,25,52
142863,14,30
142864,40,112
142865,30,80
142866,15,41
142867,8,20
142868,19,59
142869,7,21
142870,4,35
142871,147,322
142872,202,476
142873,8,21
142874,39,159
142875,27,61
142876,2,22
142877,10,33
142878,11,26
142879,22,68
142880,22,62
142881,20,42
142882,78,188
142883,10,20
142884,60,181
142885,88,220
142886,71,224
142887,13,42
142888,30,63
142889,40,130
142890,15,31
142891,50,111
142892,0,27
142893,16,48
142894,11,40
142895,7,29
142896,19,53
142897,9,28
142898,34,80
142899,14,36
142900,8,23
142901,80,193
142902,17,45
142903,15,55
142904,7,20
142905,16,38
142906,12,29
142907,24,48
142908,81,167
142909,10,22
142910,13,37
142911,27,65
142912,12,27
142913,75,204
142914,111,272
142915,15,30
142916,39,99
142917,19,39
142918,31,88
142919,11,22
142920,7,21
142921,15,41
142922,818,1918
142923,35,78
142924,105,241
142925,19,45
142926,19,51
142927,25,76
142928,33,70
142929,173,377
142930,108,286
142931,51,115
142932,186,420
142933,504,1559
142934,114,234
142935,6,26
142936,17,50
142937,11,24
142938,13,50
142939,41,127
142940,17,36
142941,14,36
142942,9,20
142943,14,42
142944,49,102
142945,11,44
142946,32,86
142947,207,457
142948,20,55
142949,139,281
142950,89,181
142951,70,155
142952,38,92
142953,85,258
142954,34,73
142955,208,479
142956,116,264
142957,68,179
142958,34,73
142959,17,71
142960,58,135
142961,11,26
142962,31,105
142963,16,38
142964,80,212
142965,24,58
142966,23,50
142967,331,981
142968,58,146
142969,24,52
142970,46,111
142971,25,74
142972,221,468
142973,231,566
142974,12,28
142975,53,125
142976,29,70
142977,81,278
142978,10,26
142979,11,34
142980,88,269
142981,45,110
142982,13,34
142983,28,82
142984,8,21
142985,36,88
142986,272,625
142987,234,531
142988,62,150
142989,25,75
142990,59,173
142991,152,316
142992,44,145
142993,35,71
142994,58,180
142995,7,24
142996,10,21
142997,46,146
142998,627,1309
142999,179,407
143000,61,144
143001,89,244
143002,14,37
143003,50,160
143004,45,91
143005,25,57
143006,92,266
143007,77,167
143008,24,57
143009,109,254
143010,33,73
143011,291,939
143012,20,46
143013,162,339
143014,181,462
143015,87,215
143016,9,22
143017,68,159
143018,28,60
143019,355,1029
143020,113,238
143021,23,60
143022,41,83
143023,14,31
143024,22,52
143025,18,59
143026,16,35
143027,118,284
143028,143,399
143029,307,862
143030,847,1836
143031,45,171
143032,41,100
143033,152,369
143034,267,634
143035,9,42
143036,142,376
143037,76,227
143038,28,76
143039,167,351
143040,12,25
143041,25,50
143042,8,27
143043,38,122
143044,27,69
143045,18,132
143046,40,89
143047,16,50
143048,12,43
143049,116,347
143050,15,33
143051,43,106
143052,10,26
143053,43,106
143054,55,129
143055,35,84
143056,23,48
143057,64,161
143058,10,25
143059,13,31
143060,159,413
143061,18,43
143062,100,207
143063,77,159
143064,18,44
143065,37,81
143066,45,120
143067,17,53
143068,815,1917
143069,57,129
143070,25,70
143071,33,73
143072,28,128
143073,78,213
143074,8,30
143075,21,71
143076,25,52
143077,75,221
143078,13,61
143079,21,48
143080,27,60
143081,6,23
143082,61,171
143083,5,22
143084,90,251
143085,24,54
143086,13,31
143087,0,20
143088,62,126
143089,98,227
143090,26,72
143091,11,24
143092,29,75
143093,15,30
143094,284,724
143095,34,84
143096,8,26
143097,211,476
143098,24,69
143099,33,72
143100,43,120
143101,12,32
143102,4,23
143103,96,266
143104,52,113
143105,250,510
143106,11,24
143107,19,51
143108,22,54
143109,176,498
143110,9,31
143111,55,112
143112,61,160
143113,133,335
143114,10,24
143115,14,30
143116,300,600
143117,13,33
143118,36,72
143119,64,135
143120,9,24
143121,19,46
143122,33,81
143123,25,58
143124,18,37
143125,9,25
143126,85,293
143127,34,79
143128,20,79
143129,21,76
143130,30,62
143131,9,29
143132,451,1099
143133,6,30
143134,64,189
143135,9,26
143136,23,76
143137,10,34
143138,15,36
143139,19,64
143140,27,55
143141,8,26
143142,330,905
143143,12,25
143144,28,75
143145,85,185
143146,28,79
143147,17,51
143148,99,285
143149,31,90
143150,9,35
143151,33,81
143152,19,48
143153,62,189
143154,29,99
143155,63,132
143156,16,40
143157,15,30
143158,37,100
143159,116,335
143160,18,42
143161,57,118
143162,38,90
143163,7,24
143164,15,32
143165,26,67
143166,35,76
143167,34,83
143168,57,166
143169,36,92
143170,49,122
143171,310,629
143172,34,94
143173,79,256
143174,247,560
143175,12,41
143176,9,24
143177,20,53
143178,42,108
143179,11,24
143180,7,20
143181,121,253
143182,66,149
143183,28,70
143184,14,37
143185,38,95
143186,538,1288
143187,20,40
143188,20,47
143189,29,71
143190,93,189
143191,19,48
143192,65,130
143193,9,35
143194,7,22
143195,26,59
143196,40,102
143197,46,112
143198,44,195
143199,22,50
143200,41,92
143201,61,188
143202,52,121
143203,9,20
143204,8,21
143205,76,193
143206,21,69
143207,43,107
143208,37,129
143209,17,43
143210,26,77
143211,107,288
143212,13,42
143213,14,29
143214,6,23
143215,4,29
143216,13,29
143217,55,158
143218,42,111
143219,14,38
143220,12,48
143221,21,52
143222,21,47
143223,10,22
143224,28,69
143225,11,23
143226,29,59
143227,51,104
143228,19,46
143229,141,344
143230,55,146
143231,6,23
143232,34,184
143233,27,59
143234,25,61
143235,8,21
143236,113,261
143237,25,63
143238,21,43
143239,162,364
143240,14,33
143241,34,99
143242,178,454
143243,265,800
143244,10,26
143245,59,136
143246,10,27
143247,20,44
143248,23,47
143249,53,169
143250,128,279
143251,42,102
143252,70,205
143253,19,45
143254,36,81
143255,63,173
143256,47,118
143257,29,81
143258,23,54
143259,37,92
143260,15,31
143261,10,27
143262,23,60
143263,22,53
143264,17,45
143265,11,29
143266,29,66
143267,7,22
143268,90,232
143269,45,122
143270,53,167
143271,52,158
143272,69,153
143273,35,108
143274,7,36
143275,96,290
143276,20,43
143277,10,23
143278,284,794
143279,32,77
143280,14,30
143281,38,107
143282,13,29
143283,70,217
143284,212,689
143285,70,158
143286,45,109
143287,53,153
143288,28,84
143289,21,72
143290,154,410
143291,23,65
143292,17,35
143293,9,43
143294,99,269
143295,7,26
143296,55,117
143297,16,34
143298,22,47
143299,72,166
143300,24,80
143301,11,30
143302,32,125
143303,53,120
143304,28,88
143305,5,20
143306,358,736
143307,10,24
143308,71,170
143309,11,30
143310,34,70
143311,55,158
143312,9,21
143313,11,24
143314,27,64
143315,57,118
143316,13,35
143317,90,211
143318,167,424
143319,15,41
143320,9,20
143321,29,71
143322,521,1122
143323,84,173
143324,17,42
143325,157,454
143326,7,20
143327,110,259
143328,32,106
143329,48,113
143330,19,40
143331,10,34
143332,21,45
143333,18,89
143334,974,2074
143335,17,43
143336,150,349
143337,550,1378
143338,19,38
143339,106,221
143340,285,652
143341,29,165
143342,71,145
143343,54,135
143344,15,39
143345,95,499
143346,11,24
143347,27,75
143348,75,173
143349,86,188
143350,147,339
143351,12,37
143352,13,34
143353,37,85
143354,9,21
143355,8,23
143356,10,22
143357,11,28
143358,50,115
143359,11,25
143360,85,208
143361,535,1095
143362,21,59
143363,761,1811
143364,65,156
143365,26,92
143366,26,57
143367,61,164
143368,29,71
143369,7,22
143370,10,21
143371,464,968
143372,18,56
143373,29,73
143374,360,743
143375,30,90
143376,73,221
143377,48,115
143378,102,231
143379,15,38
143380,280,588
143381,16,35
143382,19,42
143383,22,50
143384,258,538
143385,122,270
143386,9,28
143387,27,55
143388,126,398
143389,90,188
143390,38,78
143391,22,66
143392,15,36
143393,41,101
143394,31,103
143395,12,38
143396,48,101
143397,14,29
143398,72,167
143399,22,64
143400,10,33
143401,1365,2731
143402,15,41
143403,105,259
143404,137,382
143405,31,80
143406,8,20
143407,24,57
143408,39,89
143409,41,123
143410,24,64
143411,313,857
143412,41,88
143413,60,131
143414,9,26
143415,24,64
143416,24,56
143417,18,78
143418,25,53
143419,14,42
143420,52,161
143421,51,115
143422,216,460
143423,55,165
143424,32,76
143425,16,32
143426,10,20
143427,7,30
143428,25,58
143429,21,55
143430,10,26
143431,7,20
143432,43,97
143433,42,94
143434,37,149
143435,12,26
143436,39,78
143437,31,62
143438,10,21
143439,28,69
143440,39,139
143441,12,32
143442,10,22
143443,58,137
143444,75,154
143445,103,322
143446,14,45
143447,17,43
143448,26,67
143449,124,356
143450,59,182
143451,23,70
143452,149,313
143453,41,86
143454,18,67
143455,25,52
143456,11,24
143457,10,22
143458,54,143
143459,78,199
143460,119,269
143461,34,70
143462,175,370
143463,7,80
143464,25,54
143465,28,96
143466,83,224
143467,10,26
143468,594,1316
143469,24,75
143470,31,88
143471,20,60
143472,83,208
143473,9,22
143474,14,33
143475,6,29
143476,346,917
143477,15,43
143478,24,66
143479,173,385
143480,10,21
143481,14,39
143482,40,104
143483,14,36
143484,87,239
143485,7,25
143486,12,42
143487,27,67
143488,218,437
143489,88,191
143490,15,33
143491,279,564
143492,19,42
143493,117,257
143494,10,20
143495,65,154
143496,294,649
143497,14,29
143498,55,150
143499,165,335
143500,30,65
143501,924,2761
143502,198,486
143503,22,47
143504,120,311
143505,17,35
143506,78,198
143507,48,98
143508,30,64
143509,26,84
143510,118,265
143511,8,22
143512,11,40
143513,91,241
143514,33,92
143515,34,88
143516,24,57
143517,33,82
143518,28,65
143519,110,283
143520,16,47
143521,136,302
143522,55,124
143523,11,26
143524,21,45
143525,58,145
143526,67,173
143527,18,57
143528,10,22
143529,46,136
143530,27,76
143531,25,58
143532,20,45
143533,42,115
143534,10,26
143535,107,225
143536,571,1144
143537,28,57
143538,26,76
143539,116,241
143540,29,67
143541,20,49
143542,27,69
143543,19,46
143544,175,463
143545,45,110
143546,318,746
143547,153,352
143548,22,60
143549,327,671
143550,42,151
143551,499,1099
143552,54,143
143553,454,1049
143554,825,1738
143555,10,20
143556,62,200
143557,10,25
143558,532,1176
143559,12,24
143560,10,31
143561,125,274
143562,57,148
143563,135,287
143564,30,74
143565,23,55
143566,141,300
143567,188,452
143568,69,158
143569,17,34
143570,55,139
143571,14,32
143572,109,219
143573,44,109
143574,15,36
143575,18,42
143576,18,50
143577,56,130
143578,169,342
143579,11,24
143580,162,330
143581,30,72
143582,14,31
143583,8,30
143584,82,216
143585,173,470
143586,17,41
143587,5,21
143588,16,55
143589,19,40
143590,146,310
143591,17,36
143592,11,43
143593,13,39
143594,60,125
143595,87,243
143596,25,61
143597,12,29
143598,1296,2891
143599,43,96
143600,20,52
143601,59,150
143602,56,117
143603,11,23
143604,26,57
143605,77,160
143606,11,22
143607,38,91
143608,66,140
143609,18,37
143610,145,307
143611,274,822
143612,45,104
143613,84,188
143614,155,382
143615,167,363
143616,14,38
143617,122,336
143618,69,187
143619,31,102
143620,30,85
143621,12,27
143622,34,112
143623,113,325
143624,255,577
143625,11,34
143626,23,53
143627,37,93
143628,33,72
143629,38,108
143630,29,114
143631,9,22
143632,8,26
143633,39,133
143634,16,34
143635,19,64
143636,27,68
143637,49,145
143638,16,45
143639,20,93
143640,21,62
143641,28,82
143642,111,327
143643,18,50
143644,17,58
143645,110,226
143646,13,36
143647,8,20
143648,15,31
143649,13,32
143650,51,166
143651,211,981
143652,9,22
143653,14,42
143654,33,99
143655,11,32
143656,39,119
143657,18,37
143658,14,34
143659,195,411
143660,40,97
143661,71,207
143662,7,20
143663,13,31
143664,13,47
143665,223,539
143666,57,174
143667,118,293
143668,109,223
143669,32,72
143670,79,175
143671,7,34
143672,62,142
143673,74,310
143674,52,169
143675,14,29
143676,9,31
143677,36,95
143678,17,65
143679,125,261
143680,84,225
143681,22,60
143682,60,132
143683,31,99
143684,23,90
143685,41,95
143686,23,47
143687,17,46
143688,38,83
143689,18,44
143690,530,1309
143691,12,31
143692,21,53
143693,18,42
143694,23,48
143695,8,22
143696,74,226
143697,36,76
143698,17,46
143699,81,167
143700,38,154
143701,50,101
143702,10,39
143703,9,31
143704,13,36
143705,35,79
143706,29,66
143707,24,61
143708,74,278
143709,16,42
143710,10,43
143711,11,34
143712,40,89
143713,86,223
143714,12,49
143715,38,187
143716,19,46
143717,9,20
143718,65,196
143719,88,247
143720,18,44
143721,177,367
143722,14,33
143723,98,286
143724,127,311
143725,16,34
143726,43,88
143727,21,54
143728,48,107
143729,11,30
143730,420,970
143731,29,84
143732,10,24
143733,18,38
143734,7,20
143735,28,95
143736,129,291
143737,79,188
143738,26,101
143739,149,308
143740,11,25
143741,24,66
143742,13,26
143743,163,443
143744,9,22
143745,20,53
143746,58,129
143747,10,46
143748,41,110
143749,36,88
143750,42,160
143751,19,40
143752,270,653
143753,50,207
143754,36,83
143755,38,124
143756,12,36
143757,12,27
143758,58,154
143759,30,69
143760,65,131
143761,132,301
143762,134,279
143763,47,166
143764,19,40
143765,68,157
143766,137,492
143767,39,101
143768,35,109
143769,19,56
143770,10,20
143771,14,31
143772,81,187
143773,35,77
143774,11,27
143775,30,78
143776,106,215
143777,43,122
143778,6,27
143779,362,871
143780,173,348
143781,138,300
143782,7,29
143783,26,75
143784,7,20
143785,11,24
143786,38,93
143787,26,80
143788,74,159
143789,9,43
143790,13,30
143791,12,27
143792,62,139
143793,52,108
143794,17,58
143795,32,76
143796,13,41
143797,15,47
143798,13,36
143799,23,52
143800,128,293
143801,32,70
143802,19,50
143803,22,59
143804,72,235
143805,72,145
143806,144,316
143807,36,92
143808,28,73
143809,32,119
143810,23,51
143811,14,32
143812,124,283
143813,11,29
143814,25,84
143815,228,500
143816,24,65
143817,109,298
143818,10,27
143819,398,841
143820,16,62
143821,9,21
143822,7,25
143823,20,47
143824,24,70
143825,10,20
143826,17,52
143827,18,43
143828,14,30
143829,13,48
143830,37,86
143831,30,102
143832,10,21
143833,30,71
143834,17,47
143835,14,39
143836,9,21
143837,15,32
143838,67,171
143839,66,253
143840,10,21
143841,9,20
143842,128,314
143843,21,65
143844,10,21
143845,62,153
143846,36,75
143847,348,1015
143848,118,266
143849,14,35
143850,34,84
143851,27,85
143852,35,95
143853,12,28
143854,17,40
143855,20,61
143856,13,37
143857,91,218
143858,40,93
143859,25,81
143860,90,200
143861,112,228
143862,51,115
143863,7,24
143864,23,59
143865,7,20
143866,8,20
143867,188,388
143868,42,87
143869,69,147
143870,19,62
143871,9,24
143872,18,54
143873,22,48
143874,22,61
143875,15,54
143876,9,20
143877,11,23
143878,38,117
143879,5,21
143880,175,371
143881,33,74
143882,19,40
143883,8,20
143884,105,254
143885,15,31
143886,383,982
143887,36,94
143888,1057,2229
143889,71,184
143890,107,225
143891,23,80
143892,185,388
143893,207,581
143894,34,96
143895,17,36
143896,124,265
143897,36,86
143898,6,21
143899,17,55
143900,29,66
143901,16,35
143902,19,39
143903,210,458
143904,18,36
143905,10,22
143906,31,115
143907,69,184
143908,7,21
143909,63,132
143910,53,136
143911,72,192
143912,9,28
143913,40,109
143914,218,499
143915,20,49
143916,1322,2803
143917,24,50
143918,42,100
143919,34,70
143920,24,62
143921,13,30
143922,100,289
143923,9,23
143924,28,84
143925,67,226
143926,64,166
143927,35,75
143928,47,116
143929,24,60
143930,36,106
143931,74,156
143932,379,815
143933,56,119
143934,48,176
143935,79,158
143936,31,63
143937,45,102
143938,10,23
143939,8,23
143940,39,145
143941,90,281
143942,10,28
143943,47,144
143944,10,39
143945,8,20
143946,18,41
143947,13,45
143948,103,261
143949,52,135
143950,21,60
143951,150,345
143952,159,371
143953,8,45
143954,15,35
143955,53,109
143956,26,56
143957,42,172
143958,22,46
143959,9,22
143960,21,68
143961,21,54
143962,670,1591
143963,9,20
143964,145,326
143965,28,75
143966,11,23
143967,22,56
143968,103,350
143969,292,714
143970,29,61
143971,10,20
143972,5,20
143973,97,200
143974,102,231
143975,10,25
143976,155,377
143977,72,164
143978,214,490
143979,42,192
143980,76,188
143981,238,643
143982,23,52
143983,233,468
143984,11,26
143985,32,68
143986,61,145
143987,91,231
143988,23,57
143989,352,769
143990,41,97
143991,19,56
143992,7,20
143993,41,100
143994,41,202
143995,38,88
143996,8,20
143997,7,20
143998,128,285
143999,50,101
144000,13,36
144001,8,25
144002,23,53
144003,66,181
144004,11,39
144005,9,28
144006,15,33
144007,20,43
144008,15,40
144009,39,82
144010,29,87
144011,54,126
144012,72,161
144013,49,100
144014,35,74
144015,438,1142
144016,19,44
144017,21,75
144018,66,200
144019,28,76
144020,9,41
144021,35,70
144022,18,38
144023,701,1540
144024,8,22
144025,319,805
144026,14,204
144027,23,53
144028,227,549
144029,7,25
144030,16,34
144031,11,25
144032,13,32
144033,17,40
144034,23,75
144035,99,216
144036,50,158
144037,27,56
144038,16,33
144039,28,66
144040,31,66
144041,10,21
144042,21,54
144043,137,312
144044,20,76
144045,14,32
144046,24,55
144047,226,536
144048,40,85
144049,9,22
144050,32,77
144051,33,71
144052,8,27
144053,25,57
144054,61,168
144055,24,57
144056,21,68
144057,64,217
144058,7,53
144059,9,20
144060,36,80
144061,19,59
144062,23,62
144063,12,37
144064,57,169
144065,6,21
144066,11,23
144067,50,109
144068,51,125
144069,296,866
144070,37,77
144071,124,367
144072,300,671
144073,62,262
144074,10,22
144075,18,45
144076,88,226
144077,93,202
144078,201,608
144079,19,70
144080,26,52
144081,41,125
144082,10,20
144083,10,20
144084,22,48
144085,56,137
144086,22,47
144087,14,44
144088,57,159
144089,35,92
144090,33,80
144091,377,994
144092,13,28
144093,60,124
144094,169,348
144095,18,44
144096,16,52
144097,18,44
144098,167,622
144099,114,411
144100,60,124
144101,9,30
144102,49,129
144103,36,98
144104,37,99
144105,8,38
144106,138,369
144107,115,315
144108,248,520
144109,25,52
144110,6,24
144111,41,96
144112,22,49
144113,64,210
144114,21,68
144115,43,103
144116,14,34
144117,24,56
144118,20,55
144119,30,64
144120,76,186
144121,21,48
144122,32,118
144123,14,50
144124,13,31
144125,21,46
144126,12,31
144127,37,78
144128,21,59
144129,99,199
144130,95,278
144131,25,83
144132,10,31
144133,3,21
144134,65,144
144135,45,138
144136,12,27
144137,60,140
144138,29,84
144139,102,304
144140,130,293
144141,65,131
144142,90,228
144143,51,165
144144,21,43
144145,75,187
144146,161,469
144147,452,1058
144148,27,63
144149,95,263
144150,17,42
144151,44,112
144152,8,22
144153,25,59
144154,25,66
144155,13,30
144156,107,247
144157,328,731
144158,77,158
144159,9,28
144160,16,40
144161,51,131
144162,24,50
144163,125,278
144164,22,54
144165,24,67
144166,9,25
144167,23,49
144168,252,615
144169,69,160
144170,75,187
144171,154,481
144172,45,97
144173,42,86
144174,19,59
144175,14,40
144176,5,24
144177,21,50
144178,19,63
144179,8,24
144180,550,1297
144181,74,229
144182,47,129
144183,17,42
144184,16,43
144185,8,22
144186,36,84
144187,11,29
144188,10,22
144189,16,35
144190,15,36
144191,17,49
144192,12,35
144193,27,68
144194,40,111
144195,140,358
144196,125,280
144197,41,87
144198,6,20
144199,70,164
144200,10,30
144201,11,24
144202,11,28
144203,67,155
144204,17,41
144205,107,323
144206,14,33
144207,52,133
144208,15,42
144209,92,195
144210,46,120
144211,12,29
144212,139,331
144213,15,32
144214,11,24
144215,14,33
144216,11,22
144217,20,74
144218,18,47
144219,63,129
144220,48,101
144221,334,809
144222,16,35
144223,10,23
144224,9,27
144225,43,133
144226,10,21
144227,52,105
144228,18,39
144229,30,81
144230,15,34
144231,35,129
144232,20,47
144233,52,114
144234,52,105
144235,22,46
144236,30,70
144237,9,20
144238,8,65
144239,13,27
144240,63,198
144241,11,23
144242,8,27
144243,33,77
144244,17,44
144245,11,28
144246,22,53
144247,18,39
144248,77,156
144249,31,102
144250,12,26
144251,182,579
144252,57,222
144253,718,1507
144254,167,482
144255,13,27
144256,42,129
144257,399,1073
144258,130,272
144259,7,22
144260,14,45
144261,7,36
144262,53,138
144263,82,179
144264,9,21
144265,12,27
144266,31,103
144267,7,20
144268,6,23
144269,36,84
144270,8,21
144271,18,38
144272,57,234
144273,320,671
144274,11,33
144275,14,52
144276,100,349
144277,55,123
144278,29,75
144279,13,41
144280,35,77
144281,14,28
144282,43,93
144283,9,37
144284,53,115
144285,12,32
144286,31,64
144287,15,43
144288,20,48
144289,8,23
144290,22,49
144291,108,341
144292,114,266
144293,20,42
144294,19,41
144295,28,80
144296,55,116
144297,81,180
144298,17,51
144299,73,179
144300,85,176
144301,25,87
144302,75,181
144303,20,61
144304,11,34
144305,7,26
144306,13,36
144307,30,62
144308,10,23
144309,22,60
144310,16,57
144311,20,53
144312,19,44
144313,390,847
144314,39,90
144315,147,416
144316,280,609
144317,87,190
144318,32,75
144319,130,331
144320,20,41
144321,28,69
144322,46,122
144323,85,181
144324,11,35
144325,8,20
144326,52,149
144327,247,522
144328,56,256
144329,456,950
144330,19,62
144331,6,34
144332,7,29
144333,150,301
144334,332,820
144335,65,163
144336,36,100
144337,16,44
144338,19,44
144339,9,27
144340,27,70
144341,11,24
144342,13,28
144343,17,48
144344,12,26
144345,17,37
144346,11,30
144347,53,112
144348,28,77
144349,139,332
144350,21,62
144351,16,41
144352,40,87
144353,332,788
144354,107,221
144355,410,1140
144356,27,67
144357,110,226
144358,53,151
144359,12,26
144360,29,63
144361,85,177
144362,105,347
144363,9,20
144364,30,83
144365,17,53
144366,36,104
144367,105,313
144368,35,84
144369,12,33
144370,67,256
144371,228,610
144372,103,221
144373,278,640
144374,19,58
144375,74,155
144376,12,24
144377,10,30
144378,5,23
144379,15,48
144380,40,115
144381,9,26
144382,214,459
144383,48,101
144384,63,136
144385,11,27
144386,34,69
144387,23,68
144388,14,49
144389,143,314
144390,26,80
144391,27,63
144392,32,74
144393,5,21
144394,30,63
144395,39,119
144396,4,54
144397,12,30
144398,410,1059
144399,21,55
144400,32,76
144401,63,137
144402,60,130
144403,19,39
144404,17,49
144405,85,183
144406,14,31
144407,19,44
144408,504,1101
144409,383,972
144410,22,81
144411,157,367
144412,24,54
144413,22,49
144414,13,30
144415,40,84
144416,67,145
144417,128,267
144418,12,38
144419,35,79
144420,21,62
144421,15,56
144422,45,130
144423,28,102
144424,11,37
144425,10,23
144426,26,61
144427,89,203
144428,67,276
144429,86,201
144430,208,484
144431,29,110
144432,13,27
144433,224,639
144434,43,109
144435,9,23
144436,13,60
144437,149,322
144438,54,142
144439,14,29
144440,12,44
144441,11,23
144442,7,29
144443,80,222
144444,5,21
144445,8,26
144446,47,118
144447,55,121
144448,327,662
144449,175,592
144450,16,32
144451,11,32
144452,76,199
144453,17,86
144454,11,29
144455,764,1921
144456,26,92
144457,66,164
144458,28,64
144459,18,43
144460,12,30
144461,8,30
144462,50,105
144463,13,65
144464,36,77
144465,55,126
144466,478,1160
144467,10,24
144468,29,60
144469,133,294
144470,39,81
144471,182,428
144472,26,55
144473,11,22
144474,32,112
144475,8,20
144476,14,39
144477,89,205
144478,64,169
144479,41,89
144480,264,666
144481,45,152
144482,130,384
144483,65,146
144484,10,38
144485,105,271
144486,29,64
144487,48,101
144488,9,20
144489,20,54
144490,43,121
144491,91,196
144492,50,109
144493,52,135
144494,25,61
144495,42,138
144496,33,79
144497,20,46
144498,30,63
144499,43,102
144500,47,101
144501,16,32
144502,14,34
144503,170,438
144504,30,109
144505,108,237
144506,16,49
144507,106,249
144508,20,58
144509,9,23
144510,92,227
144511,99,249
144512,14,43
144513,45,111
144514,13,28
144515,52,115
144516,45,112
144517,126,279
144518,39,112
144519,11,30
144520,55,125
144521,38,78
144522,11,23
144523,13,33
144524,30,109
144525,31,90
144526,38,88
144527,20,54
144528,17,35
144529,7,20
144530,47,163
144531,100,207
144532,13,43
144533,8,24
144534,34,113
144535,21,47
144536,16,35
144537,12,33
144538,30,98
144539,32,65
144540,24,60
144541,34,70
144542,24,53
144543,100,258
144544,10,22
144545,19,47
144546,37,75
144547,14,31
144548,29,68
144549,11,45
144550,48,127
144551,24,63
144552,28,57
144553,106,286
144554,64,163
144555,22,58
144556,53,119
144557,32,92
144558,28,66
144559,7,30
144560,19,53
144561,57,115
144562,44,91
144563,9,22
144564,26,84
144565,177,478
144566,82,258
144567,12,25
144568,11,22
144569,11,28
144570,13,26
144571,16,39
144572,20,44
144573,41,95
144574,8,21
144575,29,85
144576,15,39
144577,7,22
144578,10,21
144579,72,176
144580,30,75
144581,12,28
144582,165,376
144583,8,32
144584,58,166
144585,69,191
144586,69,271
144587,40,82
144588,20,43
144589,98,198
144590,58,126
144591,151,416
144592,133,282
144593,71,190
144594,16,32
144595,20,44
144596,11,51
144597,33,108
144598,17,40
144599,10,25
144600,116,268
144601,42,88
144602,47,102
144603,189,538
144604,19,43
144605,154,376
144606,8,22
144607,9,31
144608,9,27
144609,39,91
144610,33,68
144611,90,242
144612,17,47
144613,45,119
144614,47,150
144615,11,71
144616,91,229
144617,37,124
144618,8,23
144619,15,49
144620,38,87
144621,37,99
144622,66,155
144623,9,31
144624,11,33
144625,26,54
144626,8,32
144627,27,73
144628,37,101
144629,25,62
144630,31,79
144631,22,68
144632,19,42
144633,102,250
144634,20,66
144635,63,129
144636,11,29
144637,9,20
144638,36,81
144639,580,1641
144640,74,190
144641,281,739
144642,98,262
144643,207,547
144644,11,31
144645,26,54
144646,34,71
144647,17,40
144648,18,40
144649,125,314
144650,11,26
144651,51,153
144652,260,683
144653,15,42
144654,50,110
144655,11,37
144656,19,69
144657,69,145
144658,29,89
144659,33,74
144660,5,20
144661,10,39
144662,11,37
144663,27,66
144664,1037,2390
144665,542,1269
144666,34,118
144667,492,1254
144668,23,50
144669,196,552
144670,137,280
144671,18,39
144672,16,42
144673,21,63
144674,71,205
144675,31,80
144676,126,452
144677,30,125
144678,415,906
144679,63,132
144680,20,40
144681,11,26
144682,13,32
144683,7,25
144684,7,28
144685,10,23
144686,11,24
144687,356,726
144688,11,30
144689,17,39
144690,48,115
144691,21,109
144692,14,30
144693,13,47
144694,13,36
144695,33,73
144696,50,114
144697,37,88
144698,262,543
144699,120,255
144700,22,49
144701,214,488
144702,40,99
144703,40,114
144704,38,92
144705,10,31
144706,61,168
144707,57,136
144708,26,72
144709,33,88
144710,10,23
144711,14,28
144712,23,76
144713,9,22
144714,16,48
144715,12,28
144716,18,41
144717,40,102
144718,85,243
144719,13,31
144720,36,99
144721,88,255
144722,13,27
144723,28,70
144724,150,304
144725,49,134
144726,11,22
144727,79,222
144728,8,27
